,dataset,speaker_id,file_id,start,duration,gender,dataset
410,VCTK,p250,p250/p250_425_mic1,0,2.04,,VCTK
411,VCTK,p293,p293/p293_344_mic1,0,2.04,,VCTK
412,VCTK,p256,p256/p256_128_mic1,0,2.04,,VCTK
413,VCTK,p341,p341/p341_362_mic1,0,2.04,,VCTK
414,VCTK,p260,p260/p260_121_mic1,0,2.04,,VCTK
415,VCTK,p237,p237/p237_161_mic1,0,2.04,,VCTK
416,VCTK,p273,p273/p273_427_mic1,0,2.04,,VCTK
417,VCTK,p312,p312/p312_096_mic1,0,2.04,,VCTK
418,VCTK,p243,p243/p243_280_mic1,0,2.04,,VCTK
419,VCTK,p279,p279/p279_152_mic1,0,2.04,,VCTK
420,VCTK,p263,p263/p263_010_mic1,0,2.04,,VCTK
421,VCTK,p262,p262/p262_245_mic1,0,2.04,,VCTK
422,VCTK,p314,p314/p314_136_mic1,0,2.04,,VCTK
423,VCTK,p312,p312/p312_144_mic1,0,2.04,,VCTK
424,VCTK,p240,p240/p240_143_mic1,0,2.04,,VCTK
425,VCTK,p340,p340/p340_240_mic1,0,2.04,,VCTK
426,VCTK,p287,p287/p287_067_mic1,0,2.04,,VCTK
427,VCTK,p265,p265/p265_002_mic1,0,2.04,,VCTK
428,VCTK,p231,p231/p231_216_mic1,0,2.04,,VCTK
429,VCTK,p227,p227/p227_297_mic1,0,2.04,,VCTK
430,VCTK,p311,p311/p311_416_mic1,0,2.04,,VCTK
431,VCTK,p257,p257/p257_337_mic1,0,2.04,,VCTK
432,VCTK,p301,p301/p301_386_mic1,0,2.04,,VCTK
433,VCTK,p268,p268/p268_265_mic1,0,2.04,,VCTK
434,VCTK,p227,p227/p227_341_mic1,0,2.04,,VCTK
435,VCTK,p333,p333/p333_405_mic1,0,2.04,,VCTK
436,VCTK,p283,p283/p283_250_mic1,0,2.04,,VCTK
437,VCTK,p252,p252/p252_281_mic1,0,2.04,,VCTK
438,VCTK,p293,p293/p293_104_mic1,0,2.04,,VCTK
439,VCTK,p311,p311/p311_258_mic1,0,2.04,,VCTK
440,VCTK,p230,p230/p230_216_mic1,0,2.04,,VCTK
441,VCTK,p259,p259/p259_425_mic1,0,2.04,,VCTK
442,VCTK,p236,p236/p236_009_mic1,0,2.04,,VCTK
443,VCTK,p345,p345/p345_258_mic1,0,2.04,,VCTK
444,VCTK,p312,p312/p312_361_mic1,0,2.04,,VCTK
445,VCTK,p317,p317/p317_056_mic1,0,2.04,,VCTK
446,VCTK,p285,p285/p285_230_mic1,0,2.04,,VCTK
447,VCTK,p310,p310/p310_004_mic1,0,2.04,,VCTK
448,VCTK,p231,p231/p231_015_mic1,0,2.04,,VCTK
449,VCTK,p269,p269/p269_221_mic1,0,2.04,,VCTK
450,VCTK,p258,p258/p258_283_mic1,0,2.04,,VCTK
451,VCTK,p271,p271/p271_009_mic1,0,2.04,,VCTK
452,VCTK,p312,p312/p312_291_mic1,0,2.04,,VCTK
453,VCTK,p279,p279/p279_322_mic1,0,2.04,,VCTK
454,VCTK,p243,p243/p243_390_mic1,0,2.04,,VCTK
455,VCTK,p255,p255/p255_367_mic1,0,2.04,,VCTK
456,VCTK,p256,p256/p256_301_mic1,0,2.04,,VCTK
457,VCTK,p229,p229/p229_206_mic1,0,2.04,,VCTK
458,VCTK,p343,p343/p343_062_mic1,0,2.04,,VCTK
459,VCTK,p314,p314/p314_081_mic1,0,2.04,,VCTK
460,VCTK,p294,p294/p294_113_mic1,0,2.04,,VCTK
461,VCTK,p276,p276/p276_427_mic1,0,2.04,,VCTK
462,VCTK,p238,p238/p238_060_mic1,0,2.04,,VCTK
463,VCTK,p329,p329/p329_019_mic1,0,2.04,,VCTK
464,VCTK,p245,p245/p245_221_mic1,0,2.04,,VCTK
465,VCTK,p336,p336/p336_334_mic1,0,2.04,,VCTK
466,VCTK,p268,p268/p268_294_mic1,0,2.04,,VCTK
467,VCTK,p307,p307/p307_288_mic1,0,2.04,,VCTK
468,VCTK,p256,p256/p256_257_mic1,0,2.04,,VCTK
469,VCTK,p286,p286/p286_190_mic1,0,2.04,,VCTK
470,VCTK,p274,p274/p274_391_mic1,0,2.04,,VCTK
471,VCTK,p255,p255/p255_244_mic1,0,2.04,,VCTK
472,VCTK,p271,p271/p271_347_mic1,0,2.04,,VCTK
473,VCTK,p339,p339/p339_016_mic1,0,2.04,,VCTK
474,VCTK,p334,p334/p334_378_mic1,0,2.04,,VCTK
475,VCTK,p286,p286/p286_236_mic1,0,2.04,,VCTK
476,VCTK,p252,p252/p252_161_mic1,0,2.04,,VCTK
477,VCTK,p307,p307/p307_219_mic1,0,2.04,,VCTK
478,VCTK,p229,p229/p229_167_mic1,0,2.04,,VCTK
479,VCTK,p265,p265/p265_102_mic1,0,2.04,,VCTK
480,VCTK,p251,p251/p251_107_mic1,0,2.04,,VCTK
481,VCTK,p286,p286/p286_109_mic1,0,2.04,,VCTK
482,VCTK,p225,p225/p225_089_mic1,0,2.04,,VCTK
483,VCTK,p269,p269/p269_103_mic1,0,2.04,,VCTK
484,VCTK,p273,p273/p273_078_mic1,0,2.04,,VCTK
485,VCTK,p263,p263/p263_127_mic1,0,2.04,,VCTK
486,VCTK,p269,p269/p269_242_mic1,0,2.04,,VCTK
487,VCTK,p298,p298/p298_387_mic1,0,2.04,,VCTK
488,VCTK,p254,p254/p254_336_mic1,0,2.04,,VCTK
489,VCTK,p317,p317/p317_191_mic1,0,2.04,,VCTK
490,VCTK,p316,p316/p316_228_mic1,0,2.04,,VCTK
491,VCTK,p245,p245/p245_144_mic1,0,2.04,,VCTK
492,VCTK,p343,p343/p343_320_mic1,0,2.04,,VCTK
493,VCTK,p227,p227/p227_324_mic1,0,2.04,,VCTK
494,VCTK,p236,p236/p236_401_mic1,0,2.04,,VCTK
495,VCTK,p300,p300/p300_201_mic1,0,2.04,,VCTK
496,VCTK,p305,p305/p305_206_mic1,0,2.04,,VCTK
497,VCTK,p264,p264/p264_468_mic1,0,2.04,,VCTK
498,VCTK,p275,p275/p275_428_mic1,0,2.04,,VCTK
499,VCTK,p230,p230/p230_010_mic1,0,2.04,,VCTK
500,VCTK,p261,p261/p261_180_mic1,0,2.04,,VCTK
501,VCTK,p238,p238/p238_274_mic1,0,2.04,,VCTK
502,VCTK,p326,p326/p326_197_mic1,0,2.04,,VCTK
503,VCTK,p341,p341/p341_019_mic1,0,2.04,,VCTK
504,VCTK,p301,p301/p301_366_mic1,0,2.04,,VCTK
505,VCTK,p284,p284/p284_025_mic1,0,2.04,,VCTK
506,VCTK,p293,p293/p293_385_mic1,0,2.04,,VCTK
507,VCTK,p259,p259/p259_422_mic1,0,2.04,,VCTK
508,VCTK,p287,p287/p287_047_mic1,0,2.04,,VCTK
509,VCTK,p340,p340/p340_038_mic1,0,2.04,,VCTK
510,VCTK,p229,p229/p229_006_mic1,0,2.04,,VCTK
511,VCTK,p266,p266/p266_081_mic1,0,2.04,,VCTK
512,VCTK,p227,p227/p227_232_mic1,0,2.04,,VCTK
513,VCTK,p312,p312/p312_155_mic1,0,2.04,,VCTK
514,VCTK,p255,p255/p255_359_mic1,0,2.04,,VCTK
515,VCTK,p341,p341/p341_385_mic1,0,2.04,,VCTK
516,VCTK,p271,p271/p271_089_mic1,0,2.04,,VCTK
517,VCTK,p243,p243/p243_330_mic1,0,2.04,,VCTK
518,VCTK,p268,p268/p268_191_mic1,0,2.04,,VCTK
519,VCTK,p293,p293/p293_358_mic1,0,2.04,,VCTK
520,VCTK,p274,p274/p274_278_mic1,0,2.04,,VCTK
521,VCTK,p232,p232/p232_289_mic1,0,2.04,,VCTK
522,VCTK,p232,p232/p232_410_mic1,0,2.04,,VCTK
523,VCTK,p232,p232/p232_256_mic1,0,2.04,,VCTK
524,VCTK,p306,p306/p306_182_mic1,0,2.04,,VCTK
525,VCTK,p307,p307/p307_116_mic1,0,2.04,,VCTK
526,VCTK,p258,p258/p258_336_mic1,0,2.04,,VCTK
527,VCTK,p269,p269/p269_213_mic1,0,2.04,,VCTK
528,VCTK,p231,p231/p231_473_mic1,0,2.04,,VCTK
529,VCTK,p273,p273/p273_291_mic1,0,2.04,,VCTK
530,VCTK,p310,p310/p310_155_mic1,0,2.04,,VCTK
531,VCTK,p340,p340/p340_237_mic1,0,2.04,,VCTK
532,VCTK,p255,p255/p255_059_mic1,0,2.04,,VCTK
533,VCTK,p311,p311/p311_062_mic1,0,2.04,,VCTK
534,VCTK,p264,p264/p264_092_mic1,0,2.04,,VCTK
535,VCTK,p275,p275/p275_214_mic1,0,2.04,,VCTK
536,VCTK,p239,p239/p239_177_mic1,0,2.04,,VCTK
537,VCTK,p301,p301/p301_381_mic1,0,2.04,,VCTK
538,VCTK,p278,p278/p278_186_mic1,0,2.04,,VCTK
539,VCTK,p227,p227/p227_326_mic1,0,2.04,,VCTK
540,VCTK,p262,p262/p262_083_mic1,0,2.04,,VCTK
541,VCTK,p308,p308/p308_110_mic1,0,2.04,,VCTK
542,VCTK,p263,p263/p263_380_mic1,0,2.04,,VCTK
543,VCTK,p262,p262/p262_026_mic1,0,2.04,,VCTK
544,VCTK,p305,p305/p305_129_mic1,0,2.04,,VCTK
545,VCTK,p232,p232/p232_010_mic1,0,2.04,,VCTK
546,VCTK,p317,p317/p317_385_mic1,0,2.04,,VCTK
547,VCTK,p281,p281/p281_201_mic1,0,2.04,,VCTK
548,VCTK,p266,p266/p266_170_mic1,0,2.04,,VCTK
549,VCTK,p244,p244/p244_174_mic1,0,2.04,,VCTK
550,VCTK,p261,p261/p261_218_mic1,0,2.04,,VCTK
551,VCTK,p283,p283/p283_341_mic1,0,2.04,,VCTK
552,VCTK,p340,p340/p340_048_mic1,0,2.04,,VCTK
553,VCTK,p303,p303/p303_036_mic1,0,2.04,,VCTK
554,VCTK,p274,p274/p274_105_mic1,0,2.04,,VCTK
555,VCTK,p299,p299/p299_176_mic1,0,2.04,,VCTK
556,VCTK,p262,p262/p262_092_mic1,0,2.04,,VCTK
557,VCTK,p270,p270/p270_047_mic1,0,2.04,,VCTK
558,VCTK,p232,p232/p232_412_mic1,0,2.04,,VCTK
559,VCTK,p343,p343/p343_383_mic1,0,2.04,,VCTK
560,VCTK,p334,p334/p334_195_mic1,0,2.04,,VCTK
561,VCTK,p323,p323/p323_243_mic1,0,2.04,,VCTK
562,VCTK,p273,p273/p273_383_mic1,0,2.04,,VCTK
563,VCTK,p318,p318/p318_079_mic1,0,2.04,,VCTK
564,VCTK,p229,p229/p229_074_mic1,0,2.04,,VCTK
565,VCTK,p329,p329/p329_055_mic1,0,2.04,,VCTK
566,VCTK,p333,p333/p333_024_mic1,0,2.04,,VCTK
567,VCTK,p312,p312/p312_099_mic1,0,2.04,,VCTK
568,VCTK,p250,p250/p250_028_mic1,0,2.04,,VCTK
569,VCTK,p250,p250/p250_473_mic1,0,2.04,,VCTK
570,VCTK,p326,p326/p326_233_mic1,0,2.04,,VCTK
571,VCTK,p262,p262/p262_156_mic1,0,2.04,,VCTK
572,VCTK,p264,p264/p264_053_mic1,0,2.04,,VCTK
573,VCTK,p236,p236/p236_265_mic1,0,2.04,,VCTK
574,VCTK,p294,p294/p294_016_mic1,0,2.04,,VCTK
575,VCTK,p310,p310/p310_348_mic1,0,2.04,,VCTK
576,VCTK,p244,p244/p244_381_mic1,0,2.04,,VCTK
577,VCTK,p340,p340/p340_213_mic1,0,2.04,,VCTK
578,VCTK,p298,p298/p298_262_mic1,0,2.04,,VCTK
579,VCTK,p288,p288/p288_277_mic1,0,2.04,,VCTK
580,VCTK,p333,p333/p333_017_mic1,0,2.04,,VCTK
581,VCTK,p307,p307/p307_167_mic1,0,2.04,,VCTK
582,VCTK,p271,p271/p271_390_mic1,0,2.04,,VCTK
583,VCTK,p326,p326/p326_117_mic1,0,2.04,,VCTK
584,VCTK,p251,p251/p251_243_mic1,0,2.04,,VCTK
585,VCTK,p260,p260/p260_219_mic1,0,2.04,,VCTK
586,VCTK,p299,p299/p299_396_mic1,0,2.04,,VCTK
587,VCTK,p268,p268/p268_270_mic1,0,2.04,,VCTK
588,VCTK,p265,p265/p265_129_mic1,0,2.04,,VCTK
589,VCTK,p323,p323/p323_191_mic1,0,2.04,,VCTK
590,VCTK,p276,p276/p276_084_mic1,0,2.04,,VCTK
591,VCTK,p308,p308/p308_347_mic1,0,2.04,,VCTK
592,VCTK,p258,p258/p258_006_mic1,0,2.04,,VCTK
593,VCTK,p305,p305/p305_096_mic1,0,2.04,,VCTK
594,VCTK,p247,p247/p247_032_mic1,0,2.04,,VCTK
595,VCTK,p317,p317/p317_329_mic1,0,2.04,,VCTK
596,VCTK,p256,p256/p256_201_mic1,0,2.04,,VCTK
597,VCTK,p269,p269/p269_082_mic1,0,2.04,,VCTK
598,VCTK,p311,p311/p311_113_mic1,0,2.04,,VCTK
599,VCTK,p273,p273/p273_024_mic1,0,2.04,,VCTK
600,VCTK,p267,p267/p267_346_mic1,0,2.04,,VCTK
601,VCTK,p274,p274/p274_304_mic1,0,2.04,,VCTK
602,VCTK,p225,p225/p225_172_mic1,0,2.04,,VCTK
603,VCTK,p249,p249/p249_169_mic1,0,2.04,,VCTK
604,VCTK,p335,p335/p335_378_mic1,0,2.04,,VCTK
605,VCTK,p286,p286/p286_046_mic1,0,2.04,,VCTK
606,VCTK,p345,p345/p345_216_mic1,0,2.04,,VCTK
607,VCTK,p265,p265/p265_304_mic1,0,2.04,,VCTK
608,VCTK,p247,p247/p247_298_mic1,0,2.04,,VCTK
609,VCTK,p282,p282/p282_164_mic1,0,2.04,,VCTK
610,VCTK,p229,p229/p229_177_mic1,0,2.04,,VCTK
611,VCTK,p295,p295/p295_138_mic1,0,2.04,,VCTK
612,VCTK,p255,p255/p255_092_mic1,0,2.04,,VCTK
613,VCTK,p314,p314/p314_185_mic1,0,2.04,,VCTK
614,VCTK,p276,p276/p276_314_mic1,0,2.04,,VCTK
615,VCTK,p228,p228/p228_241_mic1,0,2.04,,VCTK
616,VCTK,p283,p283/p283_188_mic1,0,2.04,,VCTK
617,VCTK,p271,p271/p271_284_mic1,0,2.04,,VCTK
618,VCTK,p303,p303/p303_145_mic1,0,2.04,,VCTK
619,VCTK,p323,p323/p323_038_mic1,0,2.04,,VCTK
620,VCTK,p281,p281/p281_423_mic1,0,2.04,,VCTK
621,VCTK,p299,p299/p299_237_mic1,0,2.04,,VCTK
622,VCTK,p283,p283/p283_404_mic1,0,2.04,,VCTK
623,VCTK,p323,p323/p323_021_mic1,0,2.04,,VCTK
624,VCTK,p285,p285/p285_007_mic1,0,2.04,,VCTK
625,VCTK,p255,p255/p255_370_mic1,0,2.04,,VCTK
626,VCTK,p340,p340/p340_255_mic1,0,2.04,,VCTK
627,VCTK,p265,p265/p265_005_mic1,0,2.04,,VCTK
628,VCTK,p255,p255/p255_229_mic1,0,2.04,,VCTK
629,VCTK,p295,p295/p295_318_mic1,0,2.04,,VCTK
630,VCTK,p236,p236/p236_476_mic1,0,2.04,,VCTK
631,VCTK,p269,p269/p269_110_mic1,0,2.04,,VCTK
632,VCTK,p302,p302/p302_137_mic1,0,2.04,,VCTK
633,VCTK,p293,p293/p293_148_mic1,0,2.04,,VCTK
634,VCTK,p244,p244/p244_219_mic1,0,2.04,,VCTK
635,VCTK,p293,p293/p293_390_mic1,0,2.04,,VCTK
636,VCTK,p323,p323/p323_161_mic1,0,2.04,,VCTK
637,VCTK,p272,p272/p272_112_mic1,0,2.04,,VCTK
638,VCTK,p247,p247/p247_388_mic1,0,2.04,,VCTK
639,VCTK,p310,p310/p310_112_mic1,0,2.04,,VCTK
640,VCTK,p318,p318/p318_159_mic1,0,2.04,,VCTK
641,VCTK,p312,p312/p312_350_mic1,0,2.04,,VCTK
642,VCTK,p310,p310/p310_418_mic1,0,2.04,,VCTK
643,VCTK,p228,p228/p228_150_mic1,0,2.04,,VCTK
644,VCTK,p334,p334/p334_377_mic1,0,2.04,,VCTK
645,VCTK,p311,p311/p311_058_mic1,0,2.04,,VCTK
646,VCTK,p274,p274/p274_433_mic1,0,2.04,,VCTK
647,VCTK,p314,p314/p314_326_mic1,0,2.04,,VCTK
648,VCTK,p287,p287/p287_192_mic1,0,2.04,,VCTK
649,VCTK,p308,p308/p308_314_mic1,0,2.04,,VCTK
650,VCTK,p258,p258/p258_375_mic1,0,2.04,,VCTK
651,VCTK,p316,p316/p316_222_mic1,0,2.04,,VCTK
652,VCTK,p329,p329/p329_139_mic1,0,2.04,,VCTK
653,VCTK,p302,p302/p302_083_mic1,0,2.04,,VCTK
654,VCTK,p341,p341/p341_093_mic1,0,2.04,,VCTK
655,VCTK,p335,p335/p335_364_mic1,0,2.04,,VCTK
656,VCTK,p258,p258/p258_144_mic1,0,2.04,,VCTK
657,VCTK,p334,p334/p334_324_mic1,0,2.04,,VCTK
658,VCTK,p317,p317/p317_019_mic1,0,2.04,,VCTK
659,VCTK,p266,p266/p266_204_mic1,0,2.04,,VCTK
660,VCTK,p225,p225/p225_066_mic1,0,2.04,,VCTK
661,VCTK,p287,p287/p287_017_mic1,0,2.04,,VCTK
662,VCTK,p303,p303/p303_144_mic1,0,2.04,,VCTK
663,VCTK,p318,p318/p318_034_mic1,0,2.04,,VCTK
664,VCTK,p240,p240/p240_164_mic1,0,2.04,,VCTK
665,VCTK,p304,p304/p304_141_mic1,0,2.04,,VCTK
666,VCTK,p286,p286/p286_312_mic1,0,2.04,,VCTK
667,VCTK,p318,p318/p318_233_mic1,0,2.04,,VCTK
668,VCTK,p257,p257/p257_123_mic1,0,2.04,,VCTK
669,VCTK,p292,p292/p292_119_mic1,0,2.04,,VCTK
670,VCTK,p334,p334/p334_140_mic1,0,2.04,,VCTK
671,VCTK,p283,p283/p283_180_mic1,0,2.04,,VCTK
672,VCTK,p236,p236/p236_111_mic1,0,2.04,,VCTK
673,VCTK,p273,p273/p273_089_mic1,0,2.04,,VCTK
674,VCTK,p275,p275/p275_120_mic1,0,2.04,,VCTK
675,VCTK,p261,p261/p261_241_mic1,0,2.04,,VCTK
676,VCTK,p280,p280/p280_268_mic1,0,2.04,,VCTK
677,VCTK,p253,p253/p253_073_mic1,0,2.04,,VCTK
678,VCTK,p285,p285/p285_102_mic1,0,2.04,,VCTK
679,VCTK,p259,p259/p259_409_mic1,0,2.04,,VCTK
680,VCTK,p312,p312/p312_132_mic1,0,2.04,,VCTK
681,VCTK,p226,p226/p226_135_mic1,0,2.04,,VCTK
682,VCTK,p245,p245/p245_119_mic1,0,2.04,,VCTK
683,VCTK,p334,p334/p334_208_mic1,0,2.04,,VCTK
684,VCTK,p228,p228/p228_143_mic1,0,2.04,,VCTK
685,VCTK,p307,p307/p307_313_mic1,0,2.04,,VCTK
686,VCTK,p252,p252/p252_177_mic1,0,2.04,,VCTK
687,VCTK,p265,p265/p265_194_mic1,0,2.04,,VCTK
688,VCTK,p298,p298/p298_296_mic1,0,2.04,,VCTK
689,VCTK,p305,p305/p305_307_mic1,0,2.04,,VCTK
690,VCTK,p254,p254/p254_300_mic1,0,2.04,,VCTK
691,VCTK,p318,p318/p318_422_mic1,0,2.04,,VCTK
692,VCTK,p317,p317/p317_195_mic1,0,2.04,,VCTK
693,VCTK,p283,p283/p283_263_mic1,0,2.04,,VCTK
694,VCTK,p232,p232/p232_343_mic1,0,2.04,,VCTK
695,VCTK,p232,p232/p232_064_mic1,0,2.04,,VCTK
696,VCTK,p263,p263/p263_433_mic1,0,2.04,,VCTK
697,VCTK,p232,p232/p232_405_mic1,0,2.04,,VCTK
698,VCTK,p241,p241/p241_219_mic1,0,2.04,,VCTK
699,VCTK,p343,p343/p343_370_mic1,0,2.04,,VCTK
700,VCTK,p323,p323/p323_269_mic1,0,2.04,,VCTK
701,VCTK,p239,p239/p239_044_mic1,0,2.04,,VCTK
702,VCTK,p293,p293/p293_025_mic1,0,2.04,,VCTK
703,VCTK,p305,p305/p305_068_mic1,0,2.04,,VCTK
704,VCTK,p307,p307/p307_063_mic1,0,2.04,,VCTK
705,VCTK,p229,p229/p229_089_mic1,0,2.04,,VCTK
706,VCTK,p255,p255/p255_255_mic1,0,2.04,,VCTK
707,VCTK,p227,p227/p227_184_mic1,0,2.04,,VCTK
708,VCTK,p228,p228/p228_189_mic1,0,2.04,,VCTK
709,VCTK,p274,p274/p274_411_mic1,0,2.04,,VCTK
710,VCTK,p238,p238/p238_224_mic1,0,2.04,,VCTK
711,VCTK,p318,p318/p318_289_mic1,0,2.04,,VCTK
712,VCTK,p307,p307/p307_221_mic1,0,2.04,,VCTK
713,VCTK,p230,p230/p230_167_mic1,0,2.04,,VCTK
714,VCTK,p284,p284/p284_317_mic1,0,2.04,,VCTK
715,VCTK,p268,p268/p268_320_mic1,0,2.04,,VCTK
716,VCTK,p231,p231/p231_095_mic1,0,2.04,,VCTK
717,VCTK,p317,p317/p317_197_mic1,0,2.04,,VCTK
718,VCTK,p279,p279/p279_215_mic1,0,2.04,,VCTK
719,VCTK,p300,p300/p300_351_mic1,0,2.04,,VCTK
720,VCTK,p294,p294/p294_270_mic1,0,2.04,,VCTK
721,VCTK,p261,p261/p261_015_mic1,0,2.04,,VCTK
722,VCTK,p269,p269/p269_384_mic1,0,2.04,,VCTK
723,VCTK,p227,p227/p227_159_mic1,0,2.04,,VCTK
724,VCTK,p283,p283/p283_048_mic1,0,2.04,,VCTK
725,VCTK,p293,p293/p293_379_mic1,0,2.04,,VCTK
726,VCTK,p314,p314/p314_416_mic1,0,2.04,,VCTK
727,VCTK,p284,p284/p284_216_mic1,0,2.04,,VCTK
728,VCTK,p237,p237/p237_231_mic1,0,2.04,,VCTK
729,VCTK,p335,p335/p335_244_mic1,0,2.04,,VCTK
730,VCTK,p329,p329/p329_300_mic1,0,2.04,,VCTK
731,VCTK,p304,p304/p304_372_mic1,0,2.04,,VCTK
732,VCTK,p238,p238/p238_116_mic1,0,2.04,,VCTK
733,VCTK,p275,p275/p275_063_mic1,0,2.04,,VCTK
734,VCTK,p343,p343/p343_018_mic1,0,2.04,,VCTK
735,VCTK,p323,p323/p323_334_mic1,0,2.04,,VCTK
736,VCTK,p307,p307/p307_328_mic1,0,2.04,,VCTK
737,VCTK,p308,p308/p308_040_mic1,0,2.04,,VCTK
738,VCTK,p345,p345/p345_244_mic1,0,2.04,,VCTK
739,VCTK,p334,p334/p334_327_mic1,0,2.04,,VCTK
740,VCTK,p295,p295/p295_151_mic1,0,2.04,,VCTK
741,VCTK,p282,p282/p282_254_mic1,0,2.04,,VCTK
742,VCTK,p258,p258/p258_266_mic1,0,2.04,,VCTK
743,VCTK,p260,p260/p260_328_mic1,0,2.04,,VCTK
744,VCTK,p302,p302/p302_200_mic1,0,2.04,,VCTK
745,VCTK,p261,p261/p261_187_mic1,0,2.04,,VCTK
746,VCTK,p257,p257/p257_391_mic1,0,2.04,,VCTK
747,VCTK,p335,p335/p335_280_mic1,0,2.04,,VCTK
748,VCTK,p278,p278/p278_085_mic1,0,2.04,,VCTK
749,VCTK,p239,p239/p239_491_mic1,0,2.04,,VCTK
750,VCTK,p272,p272/p272_314_mic1,0,2.04,,VCTK
751,VCTK,p259,p259/p259_414_mic1,0,2.04,,VCTK
752,VCTK,p283,p283/p283_321_mic1,0,2.04,,VCTK
753,VCTK,p236,p236/p236_337_mic1,0,2.04,,VCTK
754,VCTK,p251,p251/p251_222_mic1,0,2.04,,VCTK
755,VCTK,p239,p239/p239_299_mic1,0,2.04,,VCTK
756,VCTK,p272,p272/p272_269_mic1,0,2.04,,VCTK
757,VCTK,p262,p262/p262_138_mic1,0,2.04,,VCTK
758,VCTK,p323,p323/p323_044_mic1,0,2.04,,VCTK
759,VCTK,p273,p273/p273_327_mic1,0,2.04,,VCTK
760,VCTK,p343,p343/p343_299_mic1,0,2.04,,VCTK
761,VCTK,p318,p318/p318_160_mic1,0,2.04,,VCTK
762,VCTK,p239,p239/p239_097_mic1,0,2.04,,VCTK
763,VCTK,p258,p258/p258_407_mic1,0,2.04,,VCTK
764,VCTK,p229,p229/p229_093_mic1,0,2.04,,VCTK
765,VCTK,p330,p330/p330_196_mic1,0,2.04,,VCTK
766,VCTK,p247,p247/p247_146_mic1,0,2.04,,VCTK
767,VCTK,p279,p279/p279_279_mic1,0,2.04,,VCTK
768,VCTK,p248,p248/p248_328_mic1,0,2.04,,VCTK
769,VCTK,p293,p293/p293_375_mic1,0,2.04,,VCTK
770,VCTK,p234,p234/p234_161_mic1,0,2.04,,VCTK
771,VCTK,p247,p247/p247_264_mic1,0,2.04,,VCTK
772,VCTK,p301,p301/p301_382_mic1,0,2.04,,VCTK
773,VCTK,p323,p323/p323_121_mic1,0,2.04,,VCTK
774,VCTK,p248,p248/p248_312_mic1,0,2.04,,VCTK
775,VCTK,p276,p276/p276_121_mic1,0,2.04,,VCTK
776,VCTK,p243,p243/p243_109_mic1,0,2.04,,VCTK
777,VCTK,p339,p339/p339_252_mic1,0,2.04,,VCTK
778,VCTK,p246,p246/p246_179_mic1,0,2.04,,VCTK
779,VCTK,p316,p316/p316_245_mic1,0,2.04,,VCTK
780,VCTK,p343,p343/p343_108_mic1,0,2.04,,VCTK
781,VCTK,p249,p249/p249_337_mic1,0,2.04,,VCTK
782,VCTK,p288,p288/p288_371_mic1,0,2.04,,VCTK
783,VCTK,p315,p315/p315_020_mic1,0,2.04,,VCTK
784,VCTK,p264,p264/p264_073_mic1,0,2.04,,VCTK
785,VCTK,p273,p273/p273_118_mic1,0,2.04,,VCTK
786,VCTK,p306,p306/p306_107_mic1,0,2.04,,VCTK
787,VCTK,p307,p307/p307_130_mic1,0,2.04,,VCTK
788,VCTK,p239,p239/p239_281_mic1,0,2.04,,VCTK
789,VCTK,p248,p248/p248_282_mic1,0,2.04,,VCTK
790,VCTK,p277,p277/p277_457_mic1,0,2.04,,VCTK
791,VCTK,p341,p341/p341_404_mic1,0,2.04,,VCTK
792,VCTK,p294,p294/p294_305_mic1,0,2.04,,VCTK
793,VCTK,p305,p305/p305_074_mic1,0,2.04,,VCTK
794,VCTK,p268,p268/p268_335_mic1,0,2.04,,VCTK
795,VCTK,p263,p263/p263_206_mic1,0,2.04,,VCTK
796,VCTK,p249,p249/p249_243_mic1,0,2.04,,VCTK
797,VCTK,p239,p239/p239_460_mic1,0,2.04,,VCTK
798,VCTK,p231,p231/p231_464_mic1,0,2.04,,VCTK
799,VCTK,p269,p269/p269_263_mic1,0,2.04,,VCTK
800,VCTK,p334,p334/p334_001_mic1,0,2.04,,VCTK
801,VCTK,p232,p232/p232_278_mic1,0,2.04,,VCTK
802,VCTK,p253,p253/p253_289_mic1,0,2.04,,VCTK
803,VCTK,p229,p229/p229_063_mic1,0,2.04,,VCTK
804,VCTK,p255,p255/p255_212_mic1,0,2.04,,VCTK
805,VCTK,p273,p273/p273_254_mic1,0,2.04,,VCTK
806,VCTK,p228,p228/p228_123_mic1,0,2.04,,VCTK
807,VCTK,p329,p329/p329_260_mic1,0,2.04,,VCTK
808,VCTK,p279,p279/p279_074_mic1,0,2.04,,VCTK
809,VCTK,p276,p276/p276_109_mic1,0,2.04,,VCTK
810,VCTK,p268,p268/p268_194_mic1,0,2.04,,VCTK
811,VCTK,p228,p228/p228_162_mic1,0,2.04,,VCTK
812,VCTK,p240,p240/p240_056_mic1,0,2.04,,VCTK
813,VCTK,p234,p234/p234_323_mic1,0,2.04,,VCTK
814,VCTK,p234,p234/p234_234_mic1,0,2.04,,VCTK
815,VCTK,p260,p260/p260_146_mic1,0,2.04,,VCTK
816,VCTK,p272,p272/p272_148_mic1,0,2.04,,VCTK
817,VCTK,p247,p247/p247_245_mic1,0,2.04,,VCTK
818,VCTK,p343,p343/p343_145_mic1,0,2.04,,VCTK
819,VCTK,p298,p298/p298_283_mic1,0,2.04,,VCTK
